seller_id,uf,tot_orders,tot_items,tot_items_dist,receita,recencia,churn
f262cbc1c910c83959f849465454ddd3,SP,63,68,32,5440.339999999992,0,0
f266295f49a28eee21f413e0cbb0521d,PR,2,2,2,149.8,82,1
f26d70155c2b6326fcfa1780c8c684e4,SC,1,1,1,202.89,219,1
f27e33c6d29b5138fa9967bcd445b6d5,SP,53,54,19,5442.599999999998,13,0
f3041c2e75ec683697a6a5ea82192210,MG,1,1,1,145.0,360,1
f307937c1bb287c3efc2a514b94b0d1d,MG,1,1,1,189.99,241,1
f326006815956455b2859abd58fe7e39,SP,4,22,3,2048.7799999999997,1,0
f3295428338a40977a03f555246a70f4,ES,5,5,5,586.1899999999999,21,0
f3511c85f59f8dec53d140501ee8e7a8,PR,1,1,1,69.9,171,1
f35becee938e982bd615edf8ef12bcfb,SP,6,6,5,148.59,182,1
f3b80352b986ab4d1057a4b724be19d0,DF,59,61,2,5445.099999999998,7,0
f3da5b2ff499efb8d4a6d371d175d7dd,SP,21,21,9,1184.4399999999998,4,0
f419677537694f0462a91990df6ca44f,SP,2,2,2,85.85,6,0
f41ce2e25237f9092cd8e6e7516c7a2f,SP,24,25,9,1888.1000000000004,44,1
f435898e493ba0356019a0b1cb8b55b1,PR,6,8,3,415.78000000000003,68,0
f43827dd686be3a4a80e00aa299990fb,SP,1,2,1,95.54,5,1
f44b6f775a2b390380e0e30b5c9d3eee,SP,7,7,7,2373.0,23,0
f44bdc12aa39f5271f0b95f66cd4c289,SP,1,1,1,145.0,71,0
f45122a9ab94eb4f3f8953578bc0c560,SP,151,160,70,18671.33,0,0
f457c46070d02cadd8a68551231220dd,PR,50,55,12,4782.1,0,0
f4a04f7be452aa3bb31760bf00055dd0,SP,13,13,5,1081.1,43,0
f4aba7c0bca51484c30ab7bdc34bcdd1,SP,90,96,11,2463.1100000000015,186,1
f4c4daa86e30c7e5a553a8d518ac03a5,PR,18,18,18,5984.31,79,1
f4db9b37944bcb8873e6b456ee190bbf,SP,19,20,8,3149.7999999999993,5,0
f524ad65d7e0f1daab730ef2d2e86196,RS,1,2,1,578.0,2,1
f593898ec748b7a8cb81fc04edafd98a,SP,18,20,8,2490.06,8,0
f5a590cf36251cf1162ea35bef76fe84,SP,55,57,39,27131.88,2,0
f5b44895715ddfe3087dc414f30268f3,SP,8,8,8,160.9,7,0
f5f2ab9bdb6b30c14c61be68c5ed37da,SP,16,16,12,1990.7900000000006,56,1
f5f46307a4d15880ca14fab4ad9dfc9b,SC,9,10,6,1422.94,61,1
f5fea3ffed6c2e889bab72705557c63a,RJ,1,1,1,345.0,286,1
f6122bc84774df1b372bdb3bb88ddb9f,SP,2,2,1,3149.98,45,0
f615fe7efbef0f4f08fd3086bc7a3e60,SP,22,23,17,2061.370000000001,114,1
f61c63d13f7cd800549d5acdd390ae72,SP,16,16,6,1325.6,1,0
f62d7bb4a613ec758a03342d46b580b2,MG,1,1,1,895.0,21,0
f63d8f293af3a6454377546bd9dd19ff,SP,14,22,10,1343.8400000000001,8,0
f650a9708fa1bab22bdd8d3a818cc415,SC,2,2,2,193.5,340,1
f664f98bfda2eaf266a23ff144e7a872,SP,2,2,2,153.99,73,1
f67efa3f0b6761102a7f8c6b7b571f5d,PR,27,28,8,4638.7199999999975,47,0
f680f85bee2d253556ac91be391d2c82,SP,25,32,7,2587.770000000001,1,0
f682e0f848abafc6f41e0d4e868c66ef,SP,1,1,1,169.99,110,0
f7496d659ca9fdaf323c0aae84176632,SP,13,14,7,2548.6000000000004,21,0
f76a3b1349b6df1ee875d1f3fa4340f0,SP,6,6,3,1035.8,7,0
f7720c4fa8e3aba4546301ab80ea1f1b,PR,15,15,9,427.85,66,0
f789d2c4f2c2eb38fc4373e7a4b35264,MG,19,22,18,1564.5100000000002,1,0
f7ba60f8c3f99e7ee4042fdef03b70c4,SP,55,55,5,15390.0,1,0
f7ccf836d21b2fb1de37564105216cc1,SP,8,8,3,260.3,5,0
f805b96fa705ba7995a221f1749dc141,PR,5,5,4,2555.99,45,0
f80edd2c5aaa505cc4b0a3b219abf4b8,SP,40,44,9,2671.600000000002,7,0
f8201cab383e484733266d1906e2fdfa,SC,7,7,4,649.3,30,1
f84a00e60c73a49e7e851c9bdca3a5bb,RJ,51,59,19,3657.1400000000012,0,0
f84fa566034f5e8e880a07ec624c56af,SP,3,3,2,239.70000000000002,73,0
f8d5c7085db9a4ad2b8c1ffbeb2798c8,SP,5,5,4,233.0,85,0
f8db351d8c4c4c22c6835c19a46f01b0,SP,423,458,100,32085.20000000028,2,0
f8e2c1b59cd4225a3e4fd0d013a76b93,SP,2,3,2,219.8,31,1
f8f35af4634605e6693c17cc3ffff5a8,MG,1,1,1,90.0,80,1
f918546be4bec7104d117789ba758b2b,SP,4,4,1,220.0,25,0
f9244d45189d3a3605499abddeade7d5,SP,14,14,7,8531.499999999998,3,0
f92d8c817434bd2d84d4e9c61322b7fa,SP,1,1,1,29.9,11,0
f97e2b0650c2068227e1d366140eb62f,SP,9,10,4,1737.0,21,0
f9903dd0f812c7e771fcad47b6fff231,SC,1,2,1,49.98,77,0
f9bbdd976532d50b7816d285a22bd01e,SP,2,2,2,268.0,139,1
fa14641f57b655e933124a9ea49cd7a5,SP,6,6,5,309.94,75,0
fa1a9dec3a9940c072684a46728bf1fc,SC,35,38,23,3856.200000000002,7,0
fa1c13f2614d7b5c4749cbc52fecda94,SP,321,322,173,110658.35999999967,0,0
fa3a0b5aabb344b9a92e3524b0202123,SP,1,1,1,199.0,5,0
fa40cc5b934574b62717c68f3d678b6d,SP,235,264,16,12543.539999999944,1,0
fa74b2f3287d296e9fbd2cc80f2d1cf1,SP,5,5,4,1274.49,41,1
fa8d335d68129e464e60c1826a683e96,RS,1,1,1,139.9,103,1
fad44952713764836814be105382aee5,RJ,5,5,1,900.0,15,0
fb503a924a0b9db19d83dd0ac6dbef8c,RS,1,1,1,13.9,260,1
fb8904a8ea99f8831b64ce27db2c1765,SP,2,2,2,278.0,66,1
fb89df7f89fd1b8f03fa2acca1ba7364,PR,9,11,7,833.0,1,0
fbc14c0cf93505ef89f64665ffa4a7b5,SP,9,9,9,5124.909999999999,13,0
fc38b5dceee1a730fad8853453437fbd,SP,5,5,5,119.2,43,1
fc4751cfe3b279c419615b9b00c1abb4,PR,1,1,1,453.7,348,1
fc5a0d7a310a7a41abf86a458585ff2b,SP,1,1,1,117.9,243,1
fc6295add6f51a0936407ead70c1001d,SP,1,4,4,160.0,85,1
fc906263ca5083d09dce42fe02247800,MG,112,117,17,4417.900000000004,39,1
fc908879b9ca1bd65419e54e50432d38,SP,1,1,1,28.0,44,0
fcb5ace8bcc92f75707dc0f01a27d269,SP,18,25,9,2501.1799999999994,0,0
fcba71d4d5db057f43249145e4eb1e27,SP,2,2,2,334.65,44,0
fce62094ffe6a4009188ec44e681dfdd,SP,3,6,3,974.6999999999999,113,0
fd312b6bf05efac6c3772d5b52205d8a,SP,2,4,2,118.69999999999999,219,1
fdaaf5bfda82b7b80535610c831b8d09,SP,5,7,5,1159.3000000000002,43,0
fdb9095204a334cd8872252ffec6f2db,SP,27,34,9,4696.0,104,0
fde0cc9ea29c8ccfc0a2c22256a58c71,PR,9,9,1,891.0,6,0
fe1bbc5feda5c8979a8a1b3b2512d5a6,MG,9,10,7,724.72,200,1
fe2032dab1a61af8794248c8196565c9,SP,170,179,40,38290.40000000006,5,0
fe26f3ecb51a15e6d8335cd92da42562,SP,5,5,5,1818.97,5,0
fe49ee029e61e789a1f3a5525f57ba8d,SP,12,12,9,1354.09,2,0
fe4cd9461203cee790d36792420b310f,MG,3,3,2,391.15000000000003,147,1
fe701d88b67eaca109dffd464d1be9f9,RJ,2,2,1,59.8,68,0
febab0275244b9a49a623f0bd613ca2f,SP,72,87,27,4412.82,1,0
fec6275253471ace26d209bbaa64cd0f,RJ,2,2,1,568.0,6,0
fec8cd45395b3cb0c2b173d7739706a1,SP,2,2,2,640.0,23,0
ff063b022a9a0aab91bad2c9088760b7,SP,35,36,7,4824.5,5,0
ff1fb4c404b2efe68b03350a8dc24122,SP,4,4,2,440.0,0,0
ff314fa6033cc68ec451c47aee2d6ba4,SP,1,1,1,258.0,257,1
ff4e2d38692ce827b1a4f4b8196e680d,SP,2,2,1,136.0,21,0
ff4ea69c2a729e83e63c7579e4ef8170,SP,8,8,3,6368.0,253,1
ff69aa92bb6b1bf9b8b7a51c2ed9cf8b,SP,10,10,5,9976.8,2,0
ff82e8873fba613f2261a9acc896fd84,MG,2,2,2,84.80000000000001,27,0
ffdd9f82b9a447f6f8d4b91554cc7dd3,PR,8,9,7,1254.1,65,0
ffeee66ac5d5a62fe688b9d26f83f534,SP,10,10,2,1359.9,2,0
fffd5413c0700ac820c7069d66d98c89,SP,26,27,18,4479.800000000001,0,0
